Channel,10-20,ChannelGroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
4,O2,121,1.1050941389973578E-05,1.6335907680868264E-05,1.5434858181257429E-05,1.8372763835061167E-05,1.3180741954505859E-05,5.61798165335787E-06,-7.3205298420797559E-06,4.3288506542317509E-06,1.7833644959663015E-05,2.0267307889549933E-05,4.56374139124975E-06,1.0868321354239919E-05,1.0631956222962667E-05,9.23250421536424E-06,-5.374741865245765E-06,-2.371053230006634E-06,-7.5897816135397716E-06,-9.1731395403957145E-06,-1.8015885925869269E-05,-1.4431337372562739E-05,-6.8482339343166874E-06,9.0404911892443311E-06,1.5413536135583764E-06,-1.7594703662653249E-06,-2.9295748510514651E-06,6.504503923366983E-06,1.0399855370193512E-05,-6.5563742492060006E-06,1.5177369741916712E-06,5.7484136272157159E-07,-7.1053564135884151E-06,-1.3224591920588793E-05,-1.3258437720061448E-05,-2.0191916555234508E-05,-1.4840378664994777E-05,-1.5872919404698553E-05,-1.1870306961207825E-05,-2.0077337024002772E-05,-2.4815973705925573E-05,-2.9008134464285075E-05,-2.1447687773559418E-05,-2.296776905164186E-05,-1.4148645253815373E-05,-1.8469925957926148E-05,-2.4193032804577224E-05,-3.7493718217901807E-05,-3.17296118315096E-05,-2.3415694136671758E-05,-1.0957437220014886E-05,-3.7522543754713677E-06,2.9234308030409725E-07,5.757886608580969E-06,7.7288179345117278E-06,1.3940437125938493E-05,8.845711313078252E-06,1.1355852620471334E-05,2.745745673675255E-05,3.9544596781368666E-05,2.4616732485875044E-05,2.6825984789853324E-05,2.8721292051218585E-05,3.9775872985462786E-05,2.8624811836249033E-05,1.9543854071416064E-05,9.9067860597090463E-06,1.3213833602826722E-05,8.9808300156802663E-06,1.2578301000760257E-05,1.344340042900591E-05,1.9971797175187209E-05,2.0801543801187873E-05,8.9360285639718738E-06,3.997489114081867E-07,1.0114936090273597E-05,6.6295902750731375E-06,-7.2869927468429312E-06,-7.1853998719241289E-06,-5.0770866128437932E-06,-8.5412068827888255E-06,-2.3639147557384428E-05,-1.0550412847269604E-05,-3.96552672593755E-06,-1.0621489349601803E-05,-2.0881187375505633E-05,-6.4955666774200574E-06,1.4068373044788773E-06,-1.7591010478628173E-06,-1.0873140489659188E-05,3.0090264335780771E-06,4.3778405601298319E-06,1.1937793601242645E-05,2.2868320215724069E-06,-1.2915780061375751E-05,-1.1936073146277943E-05,3.6653117657447034E-06,-1.3594236762626115E-06,-6.0184298970311066E-06,-1.0326986700974028E-06,-9.2880027201000975E-07,-4.806535430031588E-06
5,O1,121,9.7748040227499812E-06,1.2841602862922655E-05,1.5074083008095508E-05,1.5739227781778641E-05,6.96412774827902E-06,9.586236715031785E-06,1.5434577230636247E-06,9.1150790537503368E-06,9.746873692243503E-06,1.2818097406382503E-05,7.5859618028029483E-06,1.2602162245656697E-05,4.6168002084676167E-06,6.7510019589314338E-06,-1.4048968516062851E-05,-5.4445480780256815E-06,-4.6761271789694276E-06,-4.8334739460020885E-06,-2.0589734090926388E-05,-1.5358986542451909E-05,-9.4221187518541979E-07,1.1530876102176044E-05,-8.9537436693792449E-06,-8.7087029766089446E-06,-1.2198712417686692E-05,-3.2689392219313568E-06,1.3690232293474519E-06,-9.39887535395446E-06,4.7506418049242818E-06,7.6221577527393493E-06,3.323237534501788E-08,-1.1571924215850616E-05,-1.1004430451478967E-05,-1.70106486040729E-05,-1.1051868404179407E-05,-1.208749558910586E-05,-3.370481104160967E-06,-1.255030980709539E-05,-1.4420359394957118E-05,-2.6453593488531153E-05,-2.37967018084891E-05,-2.9798894824550186E-05,-1.7388380838184211E-05,-1.2098060141644884E-05,-2.1421422091986509E-05,-3.8529785188830075E-05,-3.2935823205415044E-05,-2.1508946869494536E-05,1.7348034765553565E-06,6.702781691720306E-06,6.1789552171523229E-06,1.763545622941904E-05,1.9678610800634392E-05,1.551911820608167E-05,1.0814714011701506E-05,2.218940277549967E-05,1.8022643562329968E-05,2.4612096235957209E-05,3.4436609591123151E-05,4.0516461459479606E-05,2.1976373214478739E-05,2.6038178500853926E-05,1.780384300832517E-05,1.2380601324093461E-05,3.0878527845928362E-06,1.0967138281411941E-05,5.5769717599498779E-07,1.094496251851361E-05,9.6883348857728391E-06,1.5422979430648993E-05,1.712755573135819E-05,2.0728720304730154E-05,8.6428794734330848E-06,4.0274467791731438E-06,-2.0621335750008111E-06,-1.2000541690411794E-05,-1.1827605020196512E-05,-1.1156546494698144E-05,-7.9524362580830129E-06,-2.2331841086041465E-05,-8.9346287545621443E-06,-3.0237286805146261E-06,-6.08517129350584E-06,-1.8401085861395273E-05,-7.5020462800184023E-06,-7.3207748886663937E-06,2.3429549944751315E-06,-8.9283776434526386E-06,2.1630533723474516E-07,4.0303992551679022E-06,1.2396950048988569E-05,3.94675592900529E-06,-8.006694903298307E-07,3.4167160615558149E-06,1.5423517379948872E-05,3.4480307962247993E-06,-3.1651166675405243E-06,-3.1476159753001815E-06,-2.7231702817995073E-06,-8.1069184339227387E-06
6,Oz,121,9.468265697971989E-06,1.3775954901835439E-05,1.5397015573868406E-05,1.3414013046712396E-05,1.0922387511857975E-05,2.2135374501469689E-06,1.0578729726094706E-06,4.0428634474595517E-06,6.7526089182624336E-06,6.3419323594785274E-06,5.0775103141066957E-06,8.0406205028760173E-06,9.0450332136992239E-06,8.9484558246505838E-06,3.4526218692370271E-07,4.92647427030985E-06,4.6048525673472735E-07,-4.4323224694564635E-06,-1.068735076212346E-05,-3.9213737114105453E-06,9.00677605994827E-06,2.19807351523697E-05,8.0269810902548987E-06,1.022129707979368E-05,-1.2536107568479179E-06,4.299273085416161E-06,2.3027472526949498E-06,-3.96556093640571E-06,-2.9788929001847439E-06,-1.3153995686043197E-06,-9.8261854699147682E-06,-1.0820786150007597E-05,-1.3444764113910241E-05,-1.3657361263584648E-05,-1.8586296255754738E-05,-1.9058878587608207E-05,-1.3632521251336152E-05,-1.5895448102766321E-05,-2.3180409181896182E-05,-2.7124277638332151E-05,-1.8883766011949755E-05,-2.1923655629673575E-05,-1.4292250962384054E-05,-1.5040661846631825E-05,-2.1336858556562274E-05,-3.8039088594879262E-05,-3.5227660872020716E-05,-2.7106306011489844E-05,-4.6473675180883378E-06,-8.6176966591213912E-06,-4.4110965348916923E-06,2.8602991224493069E-06,1.2890785080312282E-05,9.9278352118913387E-06,1.127832471296004E-05,1.3570625324141921E-05,1.8519643709466966E-05,2.2098247268711936E-05,2.2698677991741069E-05,2.2797449211683841E-05,2.490952216111805E-05,2.9677065109884986E-05,1.91196445494729E-05,1.1410749864772866E-05,9.2243713956812413E-06,1.3667053092410227E-05,4.0153497491100561E-06,8.5867753387103411E-06,6.8642700916338615E-06,1.4336158746926567E-05,1.423786948427517E-05,1.7914546044185269E-05,3.5682548472168637E-06,4.0642541467272927E-06,-1.9789692193381634E-06,-7.4767188403164368E-06,-8.0054045131025446E-06,-4.0306907724642217E-07,-7.58030611275449E-06,-1.4647191867593808E-05,-7.9054856740579026E-06,-1.2475738494672539E-06,-8.6858858388360975E-06,-1.2985971109605145E-05,-1.3823886336712358E-06,5.9972336440776564E-06,1.6913522051670008E-06,-3.1509025871137624E-06,7.9117405845798057E-06,8.8000652980174E-06,1.320003423203627E-05,4.10113161987174E-07,-8.4340782758511575E-06,-7.6403226172517116E-06,9.0169204071721036E-06,6.9120098688861149E-06,7.5112235761938191E-06,4.441699411258926E-06,3.8424274097337E-06,-5.7351826734891521E-06
7,PO3,121,7.5202365314689074E-06,1.5327541555507714E-05,1.3591905250310704E-05,1.9975910959329879E-05,8.1565683820720781E-06,1.6766036807022577E-05,4.3869529834011242E-06,1.0667136515371901E-05,3.0591549890953348E-06,1.3086238543441469E-05,7.7991471796122063E-06,1.6794695749997778E-05,5.244256081581429E-06,1.027741602410144E-05,-1.2971264405861783E-05,-5.1604797968505193E-06,-3.0626915632446218E-06,-3.39058298649959E-06,-1.5030243435781333E-05,-7.2476300486934036E-06,5.1000802386256162E-06,1.4899132503507333E-05,5.8255845052339943E-06,1.1594519925457476E-06,2.0846631488192616E-06,7.034738377343407E-06,1.0667054103614453E-05,-1.5141506617891555E-05,-3.4294818393787811E-06,-1.352379509109848E-06,2.2592108030346765E-06,-1.4811281150437715E-05,-1.2119788945195646E-05,-2.5258262092789682E-05,-2.4255032876606444E-05,-3.0209793560754474E-05,-1.2515563869589287E-05,-1.8003100133228996E-05,-1.5387442927387703E-05,-3.1619480360384143E-05,-2.5786447989641328E-05,-2.5180777803943922E-05,-1.5728290171502941E-05,-8.4098320334659985E-06,-1.2607513394634119E-05,-2.2962704474265193E-05,-2.29879122047245E-05,-1.7517627143093613E-05,-6.8310294000072322E-06,5.16625304852507E-06,7.4047541365264287E-06,2.1729808286638641E-05,1.582105891619305E-05,2.21624802843336E-05,7.3018823991271385E-06,1.2977853056625787E-05,9.72904972071063E-06,2.4441564983555368E-05,2.4947099608643653E-05,3.7719673049916692E-05,1.8782567535018476E-05,2.4158250926539141E-05,2.187573062227266E-05,2.4790540459435369E-05,7.63346378829254E-06,1.1171770180005774E-05,3.936132384000659E-06,7.0545324135938731E-06,9.6609199510330243E-06,1.5351908876961481E-05,2.0712697952291215E-05,1.1616284616345197E-05,-2.7541098432737143E-06,-4.4675527124688054E-06,2.2370679177116912E-07,-1.8307969245860129E-05,-9.7985056626873273E-06,-1.4960633051841768E-05,-7.869185430179033E-06,-2.8237404192746344E-05,-1.4478900750277835E-05,-1.6855183408490588E-05,-1.3415362165083319E-05,-2.1032891140316051E-05,-1.2327879667371991E-06,-7.66220206168684E-06,3.8394326937048364E-06,-4.6254670441378092E-07,2.4449879628127328E-06,-5.7960117355691214E-07,1.2407572283045849E-05,8.4780541103655421E-06,-6.248541013553924E-06,-7.2772776043529674E-07,1.6263671045150917E-05,8.8826020210681276E-06,-3.5205331062563291E-06,8.23897028727439E-06,1.2329511470443793E-05,1.2082739657125474E-05
8,P3,121,3.1904370675526728E-06,4.2397750872620063E-06,1.4876688952255974E-05,1.4402609280724747E-05,1.2573715162194289E-05,9.4766393667415764E-06,6.97878214944138E-06,5.9439623370859766E-06,8.4654908018792927E-06,6.9005920168450571E-06,1.2582044920068868E-05,2.4434142046119354E-05,2.8056282087626333E-05,2.6368728194043214E-05,1.5191182589606572E-05,1.405440362648331E-05,2.5312192666724898E-06,-5.6951521029428724E-06,-1.5190267649746489E-05,-8.7643602090570751E-06,-4.5441911564371395E-06,6.3704388467731637E-06,-3.9099060968607249E-06,-3.2480800291601644E-07,-5.9029567057252144E-06,-4.887552254977057E-06,-1.5653928716788376E-05,-2.3386410662963703E-05,-2.3809092259773306E-05,-1.6019492008188006E-05,-1.4762457291038881E-05,-1.1935499921291486E-05,-1.4994584095705019E-05,-2.1422846703250433E-05,-3.1357837014215606E-05,-2.8719651702025797E-05,-2.3380149906145117E-05,-2.3569570294959627E-05,-2.4948112630428556E-05,-3.303311328074433E-05,-2.5249619260992279E-05,-1.7745946210485283E-05,-7.7580856301078655E-06,-1.1680902087555486E-05,-2.0625599353264312E-05,-3.8334789450004516E-05,-3.2406273810439641E-05,-2.3650046658593661E-05,-1.6424800465619553E-06,-1.562772103144413E-07,6.2265512273670711E-06,1.55876757764521E-05,2.7497399646042653E-05,2.5493357624923193E-05,2.485439935303754E-05,2.4771825422701236E-05,2.9280823459475379E-05,2.8430811795206537E-05,3.0587407337961372E-05,3.2910620981819631E-05,2.9775306419641971E-05,2.9498656539343346E-05,2.479735198566169E-05,1.9089512234612226E-05,9.6544490710382351E-06,1.4220704549298951E-05,6.1956838681235247E-06,1.2115119847287408E-05,9.8467860087071382E-06,1.4646841746700552E-05,1.2962066481132069E-05,1.2631467097685276E-05,-1.603344918473699E-06,1.2391989075187637E-06,-7.9996058003912719E-06,-1.2066057925928729E-05,-1.0837769445403226E-05,-4.8426824130383129E-06,-1.3089079420049824E-05,-2.1773813081088145E-05,-1.5403440511756597E-05,-3.4157209775913479E-06,-2.3596668724199396E-06,-3.7525641808497845E-06,-3.1139676907444586E-07,7.0609484638334365E-07,4.8390038352211232E-06,3.23376979233636E-06,1.0332468265386629E-05,1.0805730941555035E-05,1.5998839655790214E-05,4.356820500213347E-06,-3.0688820823947067E-06,-3.5444651121933427E-06,8.7120131852110955E-06,1.0893967884462626E-06,3.3570238461178347E-06,4.5366156584142692E-06,8.2122303570535026E-06,-4.6282686210093892E-06
1,P4,122,-7.1057765175046284E-06,-1.7266720238540775E-05,-1.3822331092750883E-05,-2.8084028038437204E-06,-4.8295782311553135E-07,-3.9435943631618737E-06,-7.9798983366727783E-06,-1.8392880260706865E-06,2.6135425872330222E-07,-5.0408876254136356E-06,-8.58066665398281E-06,-1.1737293987660621E-06,-5.5062027478090916E-06,6.410759624611367E-06,7.6271896922656294E-06,6.757391042360638E-06,4.14539853043072E-06,1.5647188070973631E-05,9.78882310049064E-06,3.0160230125673626E-06,-6.1165527877455E-07,2.7680381030923734E-06,-8.5873938871559063E-06,-7.9215337007799667E-06,-9.9309162418032041E-06,-1.5422543476655991E-05,-1.4956450912199891E-05,-5.6444956915949945E-06,-2.8106997371734633E-06,-8.6154471213763933E-06,-1.495284391978957E-05,-2.2253801270293529E-05,-2.156371517472974E-05,-1.6280010637855837E-05,-4.2761295471756392E-06,1.418394110707535E-07,4.50772392519695E-06,-8.1212546288002918E-07,5.1457811198862266E-06,2.6226361826306968E-06,3.7621199955169855E-06,1.7103123695749764E-06,7.5057220432695017E-06,2.2532504538684551E-06,8.2043605906052636E-06,9.10478259005671E-06,1.3311079551065834E-05,1.3091391792645838E-05,1.3887989412919436E-05,9.8925689869549584E-06,1.1883827104970007E-05,1.0948625496696692E-05,1.4555856128238944E-05,1.3467415376147036E-05,9.59549840583328E-06,9.7066252037488114E-06,2.2423178198758516E-06,-8.0055655342831917E-06,-1.2087921368685636E-05,-2.3965839491471772E-06,-7.0324089294587694E-06,-5.1527993776103971E-06,5.2393574295382477E-07,7.2095327635594667E-06,-6.381936904017874E-06,-4.3541500065918794E-06,-4.1706667727721644E-06,7.1451283126026222E-06,8.19045721831567E-06,1.3403414354591864E-05,1.5559248592810949E-05,1.6361855841942222E-05,8.2221857706196364E-06,-3.4229633383006119E-08,-4.1597657567491738E-06,3.597913808357741E-06,9.7941073351605957E-06,8.834912899052595E-06,4.6696202858679969E-06,-3.3458497088537975E-06,-8.8609881780917223E-06,-1.5254046399677959E-05,-1.5845592770612555E-05,-1.6533979341126376E-05,-3.4963897001818076E-06,-9.1030474850257923E-07,-4.6644399162107208E-06,-2.5092493823335732E-05,-1.9359057245447039E-05,-5.5782068632385578E-06,1.0098723647001316E-06,-2.7897108850803018E-06,-6.9123948427303667E-06,-1.4570605235037673E-05,-6.3046855130394957E-06,-3.0312645910869395E-06,-2.4746954580778538E-08,-4.518361570655091E-06,-5.0014956358953916E-08,-1.9506174453190384E-06
2,POz,122,-9.6010803893131754E-06,-1.8003681725443156E-05,-1.0995701861843759E-05,-2.24219842396597E-06,-2.5918573151241826E-06,-8.4532113543709641E-06,-6.9230190845453874E-06,4.4509901542020808E-06,6.3192104781748273E-06,-4.88375138021884E-06,-7.7483497472375878E-06,1.0658150510391131E-06,-3.98080820445901E-06,9.0464167041836943E-06,9.6668548512866262E-06,6.6510951899155875E-06,3.7702700755069426E-06,1.4752567894754361E-05,9.340131495570465E-06,6.8338687101221008E-06,2.771822319333407E-06,7.3489056706807524E-06,-3.3714166714690788E-06,-5.898494071315356E-06,-1.1790303491375234E-05,-1.3625842096035988E-05,-1.5367220118896638E-05,-7.290323462228156E-06,-5.1391574178800493E-06,-1.0230951633171706E-05,-1.8446194970527495E-05,-2.4621209733435924E-05,-2.5412990918302497E-05,-1.7646849821839127E-05,-6.6781941550439974E-06,-4.5576251303651962E-07,6.7357249719892894E-06,-7.8480439318504773E-08,2.5936357826923817E-06,-1.1256260248160748E-06,6.0517469850050565E-06,9.02876476132877E-06,1.1686882401934888E-05,1.101709636152182E-06,4.8831402835006824E-06,6.37149979913622E-06,1.1583967726424864E-05,1.1776533103373568E-05,1.3335398525326982E-05,8.1788714528126882E-06,1.2476724271690322E-05,1.3353570207856647E-05,1.7909622226447335E-05,1.5074353016324362E-05,1.1629180154367051E-05,1.1378775659608868E-05,4.1232026774924557E-06,-1.3643833090579359E-05,-2.1741702714065147E-05,-1.1778201039246629E-05,-1.2701445409417004E-05,-7.89919440575314E-06,-2.6050039808338642E-07,7.82686113583384E-06,-9.0871067993693966E-06,-8.2564693065672985E-06,-5.9052859406571953E-06,6.994427000705398E-06,8.445762532381057E-06,1.6241801420888673E-05,1.7399241371500519E-05,2.4163869063484888E-05,1.9843026230510795E-05,1.206383931532064E-05,4.5646685953762124E-06,8.1500089277313517E-06,1.342021234011927E-05,1.2488769746834101E-05,6.2106330667279153E-06,1.9996767245690278E-06,-3.8693761488188556E-06,-1.3303094719934324E-05,-1.7333259717483032E-05,-1.7970508978264391E-05,-6.0768820220723879E-06,-2.7715689335652714E-06,-3.3981518291492612E-06,-2.076734892278074E-05,-1.797037934212401E-05,-6.6338396292193608E-06,3.3897785512212712E-06,2.7605400752325193E-06,-1.2830622378459278E-06,-1.3239807553839673E-05,-5.4725668569522717E-06,-6.0380285633521311E-06,-5.1969974533851166E-06,-8.62532887777136E-06,-6.8917275621252205E-06,-1.1988046566150566E-05
3,PO4,122,-4.6394239073753012E-06,-1.7089132772684352E-05,-1.1540040257896292E-05,-1.92051873818134E-06,1.7645127334863366E-06,-2.473964792308495E-06,-5.36127943368711E-06,-6.38797976717879E-07,5.7481392707185582E-07,-6.87606754894678E-06,-6.8828626554898471E-06,-4.3608714073600586E-07,-2.7491991818019134E-06,1.4689304749545058E-05,1.0981842759717527E-05,5.4777076489596535E-06,2.549386646242911E-06,1.3933593205378521E-05,6.7615353484945151E-06,3.8457737486900529E-06,4.7072306620432386E-06,6.9516956771337424E-06,-5.5497921826111254E-06,-5.3598722526963355E-06,-1.0084299840080076E-05,-1.1825170151307646E-05,-1.1964444650233581E-05,-5.1038865690995961E-06,-5.5730336958389207E-06,-1.0766318599952286E-05,-1.45052827203847E-05,-2.0372153110971443E-05,-2.37244890996279E-05,-1.4963083001021999E-05,-3.1282180762984452E-06,2.6975775009149937E-06,5.8525985196637764E-06,-2.6627765021467517E-06,4.7486053047131741E-06,4.558770445419752E-06,3.408256887858174E-06,3.4180388336924891E-06,8.9943489762176428E-06,-4.2464255226688517E-07,4.550676776289282E-06,2.2748819673311606E-06,5.9993690295786064E-06,1.0371303213542788E-05,1.4307197372170127E-05,6.2999771555127752E-06,9.7525454299708155E-06,9.540294660672266E-06,2.1929279795081363E-05,2.5568442312738976E-05,2.3565562786383778E-05,2.5779442919365421E-05,2.2714041324642387E-05,8.4585724143726961E-06,-1.7468614028495644E-06,2.5782432644231806E-06,-6.459781828389526E-06,-1.0746839989701668E-05,-7.2063955172512764E-06,-2.3066265982011621E-06,-2.0813345208321119E-05,-1.8366279796054005E-05,-2.1057739543151248E-05,-9.5891449801673122E-06,-5.9330738805857183E-06,3.577056861601507E-07,-6.26722429459026E-07,3.6045969176889244E-06,-7.6445305571523347E-07,-6.2769573584782593E-06,-1.1258816126817937E-05,-4.5849674084027672E-06,4.0583109669193949E-06,5.3301938249912393E-06,5.29343291334128E-07,7.1060249291523388E-07,-5.5826305826774374E-06,-1.2558445459388073E-05,-1.4350064116713439E-05,-1.4985166355818979E-05,-3.8510968440902974E-06,-2.58291429039795E-06,-4.3340006886515406E-06,-2.0050346172420454E-05,-1.2941865773014461E-05,-1.3875102857109865E-06,8.20986710699496E-06,5.6131553320276294E-06,5.8325226499538785E-07,-5.5174572613629011E-06,6.5736672355179641E-06,1.063609809186284E-05,1.3299966728741921E-05,6.1276970676863223E-06,1.3880926262195063E-05,7.8615009562774131E-06
4,O2,122,-1.289880172957478E-05,-1.5791240617979258E-05,-1.2144920610650456E-05,7.73564945125304E-07,-9.506168093800291E-06,-5.4376046044133813E-06,-2.8530484466293584E-06,6.0848011714526577E-06,7.2361743476260163E-06,2.9047439890334719E-06,-4.5324717520681076E-06,2.1582637908748142E-06,-1.7169221800089366E-06,1.5147970489171582E-05,8.9662088252145788E-06,6.630787080542964E-06,7.9159150908545268E-06,1.3607850127326393E-05,5.7558582201069683E-06,8.31947600192295E-06,1.7180715130039721E-05,1.3071434047908961E-05,2.8018783099247874E-06,-6.6217099091933724E-06,-1.3070697850471551E-05,-2.0980269485235653E-05,-1.1531254712967076E-05,-7.3694551427122544E-06,-7.5099554310259343E-06,-2.026065468259289E-05,-1.5892679552459751E-05,-2.3905046531916641E-05,-2.2333960521960937E-05,-1.3181639653785111E-05,-2.2153462957110517E-06,-6.6161557206666858E-07,7.0901348537129021E-06,-1.4497547468309029E-06,7.2452622624247307E-06,9.1419297330843177E-06,5.9895390385435135E-06,6.5440329332240354E-06,1.107540371429987E-05,8.3333033846090928E-06,7.0330457046891681E-06,2.2653327624983588E-06,1.1827297122671787E-06,1.2281470196366703E-05,9.4055470928719943E-06,-1.0221360367994803E-06,-3.7586462381512556E-06,9.1123395270428979E-06,2.3117441922160259E-05,2.5288691437991585E-05,7.9032848256891084E-06,1.5129967170787127E-05,1.4626378155486863E-05,1.0942950482456113E-06,-1.2715242251946406E-05,-6.1491883917083832E-06,-1.2165131541592509E-05,-9.9925894106545068E-06,-1.6922598380870683E-06,2.50175311457829E-06,-1.2913248395546179E-05,-8.04351867786463E-06,-9.3218028098051766E-06,-2.8035728166857081E-06,4.0107532588210158E-06,9.0145805116472E-06,1.3223718052244111E-05,1.2674611463972477E-05,1.1475304008170059E-05,-1.7117884892969015E-06,-7.8277591822494514E-06,-6.5117662278017333E-06,1.2746293066887708E-05,6.8870707874594719E-06,-4.7902452274907084E-07,-4.2620286995510653E-06,-4.7942434844762862E-06,-1.2738749029515559E-05,-1.4638090396838394E-05,-1.6670953833180538E-05,-1.8265429726128917E-06,-3.8030843719168736E-06,-6.056887015921712E-06,-1.9936002747185573E-05,-1.2968951308097938E-05,4.5775222793089839E-06,1.2811419149431675E-05,8.3179118889092979E-06,-3.9831685533428349E-06,-8.5171456179149853E-06,4.6050850042241363E-07,4.3688246355925166E-06,-2.8617933727443187E-06,1.4209032460545434E-06,8.1996333272549625E-06,4.9718498214132976E-06
5,O1,122,-1.56381174126987E-05,-1.184794627952745E-05,-8.436197498289619E-06,-4.8126703757827824E-06,-1.8543839902721095E-05,-1.9782165641525915E-05,-1.6006062931396719E-05,8.7824756683272753E-06,3.521849777642795E-06,-5.0730587941023012E-06,-1.3041649818093922E-05,1.2861020480973225E-06,-7.1050134900863484E-06,8.4554150182672258E-06,1.31898651797914E-05,1.5555151232835875E-05,1.0953088697941095E-05,1.7419935026045431E-05,1.2959778412118298E-05,1.365981989232215E-05,1.058581421114038E-05,9.722332588796887E-06,-1.5215542599458903E-08,-8.251045216069095E-06,-9.85193353861022E-06,-1.9185524405127693E-05,-2.0093457514684845E-05,-1.4163733278863705E-05,-3.8980434763230994E-06,-9.4923598067927162E-06,-1.3014445096079083E-05,-2.6908382319352877E-05,-2.2285165074364179E-05,-1.7023473004427495E-05,1.3889136560686477E-06,2.4007191319570238E-06,1.7641654397241584E-05,1.3751682124951918E-05,1.4728536688934329E-05,1.7895683589879195E-06,1.2486920619451412E-05,1.4434923272858773E-05,1.1770500075830669E-05,3.3546478080764945E-07,2.9216484215776378E-06,1.1227281969199332E-05,5.0403865801830049E-06,4.8087417401704929E-06,1.4075448060456396E-06,4.875444380081363E-06,7.9498417989467938E-06,1.8026690179903178E-05,1.200727427014241E-05,1.4431765364704788E-05,1.5267696101219413E-05,2.4967853023135709E-05,1.0569444465703361E-05,-2.0584748960550549E-06,-1.7506316590532735E-05,-1.0107210330167217E-05,-1.95255853349213E-05,-1.3748362422067632E-05,-9.3366169949031973E-06,3.6539791394164174E-07,-1.1735672739971832E-05,-1.5267697130224337E-05,-1.6112419143112068E-05,-4.338733163284364E-06,-5.26307765179575E-06,-2.4973488667215067E-06,5.3834147061317481E-06,1.7753233999116444E-05,1.8482170544957961E-05,1.7789331539766014E-06,-2.7995472461948647E-06,-2.6557948885749644E-06,1.48133340675676E-05,8.5732608582944861E-06,5.1081397665565547E-06,-1.7442639133428436E-06,-1.7269083868987833E-07,-1.6502698459397431E-05,-1.4589264172595588E-05,-2.002352313167226E-05,-7.718641013637569E-06,-2.9356732684854665E-06,3.4003216778701375E-06,-1.90380127454478E-05,-1.755346732412473E-05,-5.4999076985454429E-06,3.0417108194591918E-06,6.3151347687340013E-06,1.8276081378930966E-06,-7.253982268651481E-06,2.8084202853672937E-06,9.2695730363706643E-06,3.5508926589871098E-06,9.4473373863916478E-06,1.1405883449987296E-07,-1.9001331328347412E-06
6,Oz,122,-6.1154630229932512E-06,-1.25062817285556E-05,-6.4136837712103553E-06,-2.6761932957339462E-06,-7.6135318377420163E-06,-8.7429253445935391E-06,-4.5184640235073588E-06,3.4300769362775619E-06,4.7398536521333646E-06,-5.4861314240490436E-06,-7.8262215033774475E-06,4.2857415716997835E-06,-4.59425815875608E-06,3.5396492100586777E-06,3.2426109403239524E-06,2.4423646797823683E-06,3.6718234318679429E-06,1.5464320154440241E-05,4.9042621530536977E-06,4.2898814683650986E-06,1.0241787593351328E-06,3.5782607335978933E-06,-4.3852063525867737E-06,-5.5978165361628521E-06,-1.0264157036703625E-05,-1.47299364583583E-05,-1.7321275741373154E-05,-1.0394046696479456E-05,-8.7848904013720361E-06,-1.0771125022425798E-05,-1.7705240381176072E-05,-2.75533155165341E-05,-2.4562711299224188E-05,-1.4232151988049193E-05,-7.32684455883721E-06,-2.3823322135761644E-06,1.2144547993228219E-05,8.7549266679830648E-06,7.1089128012245044E-06,1.2607121219830197E-06,7.17388464778078E-06,7.2173683024711952E-06,1.2150788379452538E-05,1.856152951082154E-06,3.1533700606165735E-06,3.2370999700130807E-06,1.0697678547430176E-05,9.1329435889022836E-06,6.3555740277488022E-06,3.3531881687667696E-06,1.1144248923421405E-05,1.3137835040279992E-05,1.6730966327212934E-05,1.3524059425007117E-05,6.6178504843402914E-06,8.8441768126106431E-06,6.840196744442375E-06,-8.833218074621605E-06,-1.3073405935845222E-05,-2.8501615859596072E-06,-9.0622751239794972E-06,-7.2884908208044407E-06,9.02504844895759E-08,1.1139556586060962E-05,-3.830597998338365E-06,-4.1097388290180087E-06,-3.7378937887074374E-06,4.174998862278148E-06,7.1277967357214445E-06,1.9010773372088469E-05,1.9400151015449766E-05,2.1733513545898515E-05,1.5803214052232754E-05,9.9528548630264337E-06,2.2062555232094324E-06,5.0313991167588716E-06,1.6122312107828049E-05,1.4139930315313068E-05,1.606446914308044E-06,-3.601959548031711E-06,-3.4219761447865246E-06,-1.0746442792154849E-05,-1.8281925864939112E-05,-1.9430486034269223E-05,-6.8457286463429352E-06,-4.1311118873658765E-06,-4.6854030165020754E-06,-1.9247081222200502E-05,-1.3902355254493103E-05,-2.6465906286311434E-06,2.9390740288713481E-06,-1.2230770706385089E-06,-7.1593205595826908E-06,-2.0984379509544102E-05,-9.0735861232660916E-06,-6.4742342080525586E-06,-3.12547251855258E-06,-4.8967082191803023E-06,-8.59201110912705E-06,-1.5500166794214176E-05
